Date,Sunrise,Sunset,Daylength,HourofDay,HourNumber,Day,Day_No.,NumberTripsperday,RelativeFrequency,PercentageTripperHour,Numberoftripsperhour,Day_or_Night,1_or_0
9/29/2019,,,,7:00:00,6512,Sunday,7,"134,960",0.008,0.016,"2,159",Day,1
9/29/2019,,,,8:00:00,6513,Sunday,7,"134,960",0.015,0.03,"4,049",Day,1
9/29/2019,,,,9:00:00,6514,Sunday,7,"134,960",0.027,0.054,"7,288",Day,1
9/29/2019,,,,10:00:00,6515,Sunday,7,"134,960",0.034,0.068,"9,177",Day,1
9/29/2019,,,,11:00:00,6516,Sunday,7,"134,960",0.038,0.076,"10,257",Day,1
9/29/2019,,,,12:00:00,6517,Sunday,7,"134,960",0.042,0.084,"11,337",Day,1
9/29/2019,,,,13:00:00,6518,Sunday,7,"134,960",0.021,0.042,"5,668",Day,1
9/29/2019,,,,14:00:00,6519,Sunday,7,"134,960",0.021,0.042,"5,668",Day,1
9/29/2019,,,,15:00:00,6520,Sunday,7,"134,960",0.026,0.052,"7,018",Day,1
9/29/2019,,,,16:00:00,6521,Sunday,7,"134,960",0.031,0.062,"8,368",Day,1
9/29/2019,,,,17:00:00,6522,Sunday,7,"134,960",0.040,0.08,"10,797",Day,1
9/29/2019,,,,18:00:00,6523,Sunday,7,"134,960",0.042,0.084,"11,337",Day,1
9/29/2019,,,,19:00:00,6524,Sunday,7,"134,960",0.045,0.09,"12,146",Day,1
9/29/2019,,,,20:00:00,6525,Sunday,7,"134,960",0.033,0.066,"8,907",Night,0
9/29/2019,,,,21:00:00,6526,Sunday,7,"134,960",0.024,0.048,"6,478",Night,0
9/29/2019,,,,22:00:00,6527,Sunday,7,"134,960",0.020,0.04,"5,398",Night,0
9/29/2019,,,,23:00:00,6528,Sunday,7,"134,960",0.016,0.032,"4,319",Night,0
9/30/2019,07:05 ? (93°),18:46 ? (266°),11:41:47,0:00:00,6529,Monday,1,"220,880",0.013,0.026,"5,743",Night,0
9/30/2019,,,,1:00:00,6530,Monday,1,"220,880",0.006,0.012,"2,651",Night,0
9/30/2019,,,,2:00:00,6531,Monday,1,"220,880",0.001,0.002,442,Night,0
9/30/2019,,,,3:00:00,6532,Monday,1,"220,880",0.001,0.002,442,Night,0
9/30/2019,,,,4:00:00,6533,Monday,1,"220,880",0.001,0.002,442,Night,0
9/30/2019,,,,5:00:00,6534,Monday,1,"220,880",0.002,0.004,884,Night,0
9/30/2019,,,,6:00:00,6535,Monday,1,"220,880",0.007,0.014,"3,092",Night,0
9/30/2019,,,,7:00:00,6536,Monday,1,"220,880",0.024,0.048,"10,602",Day,1
9/30/2019,,,,8:00:00,6537,Monday,1,"220,880",0.038,0.076,"16,787",Day,1
9/30/2019,,,,9:00:00,6538,Monday,1,"220,880",0.027,0.054,"11,928",Day,1
9/30/2019,,,,10:00:00,6539,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
9/30/2019,,,,11:00:00,6540,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
9/30/2019,,,,12:00:00,6541,Monday,1,"220,880",0.031,0.062,"13,695",Day,1
9/30/2019,,,,13:00:00,6542,Monday,1,"220,880",0.037,0.074,"16,345",Day,1
9/30/2019,,,,14:00:00,6543,Monday,1,"220,880",0.031,0.062,"13,695",Day,1
9/30/2019,,,,15:00:00,6544,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
9/30/2019,,,,16:00:00,6545,Monday,1,"220,880",0.032,0.064,"14,136",Day,1
9/30/2019,,,,17:00:00,6546,Monday,1,"220,880",0.036,0.072,"15,903",Day,1
9/30/2019,,,,18:00:00,6547,Monday,1,"220,880",0.042,0.084,"18,554",Day,1
9/30/2019,,,,19:00:00,6548,Monday,1,"220,880",0.040,0.08,"17,670",Day,1
9/30/2019,,,,20:00:00,6549,Monday,1,"220,880",0.027,0.054,"11,928",Night,0
9/30/2019,,,,21:00:00,6550,Monday,1,"220,880",0.017,0.034,"7,510",Night,0
9/30/2019,,,,22:00:00,6551,Monday,1,"220,880",0.011,0.022,"4,859",Night,0
9/30/2019,,,,23:00:00,6552,Monday,1,"220,880",0.010,0.02,"4,418",Night,0
10/1/2019,07:06 ? (94°),18:44 ? (266°),11:37:43,0:00:00,6553,Tuesday,2,"222,652",0.007,0.014,"3,117",Night,0
10/1/2019,,,,1:00:00,6554,Tuesday,2,"222,652",0.003,0.006,"1,336",Night,0
10/1/2019,,,,2:00:00,6555,Tuesday,2,"222,652",0.001,0.002,445,Night,0
10/1/2019,,,,3:00:00,6556,Tuesday,2,"222,652",0.001,0.002,445,Night,0
10/1/2019,,,,4:00:00,6557,Tuesday,2,"222,652",0.001,0.002,445,Night,0
10/1/2019,,,,5:00:00,6558,Tuesday,2,"222,652",0.002,0.004,891,Night,0
10/1/2019,,,,6:00:00,6559,Tuesday,2,"222,652",0.007,0.014,"3,117",Night,0
10/1/2019,,,,7:00:00,6560,Tuesday,2,"222,652",0.024,0.048,"10,687",Day,1
10/1/2019,,,,8:00:00,6561,Tuesday,2,"222,652",0.039,0.078,"17,367",Day,1
10/1/2019,,,,9:00:00,6562,Tuesday,2,"222,652",0.028,0.056,"12,469",Day,1
10/1/2019,,,,10:00:00,6563,Tuesday,2,"222,652",0.025,0.05,"11,133",Day,1
10/1/2019,,,,11:00:00,6564,Tuesday,2,"222,652",0.025,0.05,"11,133",Day,1
10/1/2019,,,,12:00:00,6565,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
10/1/2019,,,,13:00:00,6566,Tuesday,2,"222,652",0.037,0.074,"16,476",Day,1
10/1/2019,,,,14:00:00,6567,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
10/1/2019,,,,15:00:00,6568,Tuesday,2,"222,652",0.026,0.052,"11,578",Day,1
10/1/2019,,,,16:00:00,6569,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
10/1/2019,,,,17:00:00,6570,Tuesday,2,"222,652",0.037,0.074,"16,476",Day,1
10/1/2019,,,,18:00:00,6571,Tuesday,2,"222,652",0.043,0.086,"19,148",Day,1
10/1/2019,,,,19:00:00,6572,Tuesday,2,"222,652",0.041,0.082,"18,257",Day,1
10/1/2019,,,,20:00:00,6573,Tuesday,2,"222,652",0.028,0.056,"12,469",Night,0
10/1/2019,,,,21:00:00,6574,Tuesday,2,"222,652",0.016,0.032,"7,125",Night,0
10/1/2019,,,,22:00:00,6575,Tuesday,2,"222,652",0.011,0.022,"4,898",Night,0
10/1/2019,,,,23:00:00,6576,Tuesday,2,"222,652",0.010,0.02,"4,453",Night,0
10/2/2019,07:08 ? (95°),18:42 ? (265°),11:33:40,0:00:00,6577,Wednesday,3,"180,019",0.008,0.016,"2,880",Night,0
10/2/2019,,,,1:00:00,6578,Wednesday,3,"180,019",0.004,0.008,"1,440",Night,0
10/2/2019,,,,2:00:00,6579,Wednesday,3,"180,019",0.001,0.002,360,Night,0
10/2/2019,,,,3:00:00,6580,Wednesday,3,"180,019",0.001,0.002,360,Night,0
10/2/2019,,,,4:00:00,6581,Wednesday,3,"180,019",0.001,0.002,360,Night,0
10/2/2019,,,,5:00:00,6582,Wednesday,3,"180,019",0.002,0.004,720,Night,0
10/2/2019,,,,6:00:00,6583,Wednesday,3,"180,019",0.007,0.014,"2,520",Night,0
10/2/2019,,,,7:00:00,6584,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
10/2/2019,,,,8:00:00,6585,Wednesday,3,"180,019",0.038,0.076,"13,681",Day,1
10/2/2019,,,,9:00:00,6586,Wednesday,3,"180,019",0.028,0.056,"10,081",Day,1
10/2/2019,,,,10:00:00,6587,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
10/2/2019,,,,11:00:00,6588,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
10/2/2019,,,,12:00:00,6589,Wednesday,3,"180,019",0.032,0.064,"11,521",Day,1
10/2/2019,,,,13:00:00,6590,Wednesday,3,"180,019",0.037,0.074,"13,321",Day,1
10/2/2019,,,,14:00:00,6591,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
10/2/2019,,,,15:00:00,6592,Wednesday,3,"180,019",0.026,0.052,"9,361",Day,1
10/2/2019,,,,16:00:00,6593,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
10/2/2019,,,,17:00:00,6594,Wednesday,3,"180,019",0.036,0.072,"12,961",Day,1
10/2/2019,,,,18:00:00,6595,Wednesday,3,"180,019",0.042,0.084,"15,122",Day,1
10/2/2019,,,,19:00:00,6596,Wednesday,3,"180,019",0.041,0.082,"14,762",Day,1
10/2/2019,,,,20:00:00,6597,Wednesday,3,"180,019",0.028,0.056,"10,081",Night,0
10/2/2019,,,,21:00:00,6598,Wednesday,3,"180,019",0.018,0.036,"6,481",Night,0
10/2/2019,,,,22:00:00,6599,Wednesday,3,"180,019",0.012,0.024,"4,320",Night,0
10/2/2019,,,,23:00:00,6600,Wednesday,3,"180,019",0.010,0.02,"3,600",Night,0
10/3/2019,07:10 ? (95°),18:39 ? (264°),11:29:37,0:00:00,6601,Thursday,4,"182,741",0.010,0.02,"3,655",Night,0
10/3/2019,,,,1:00:00,6602,Thursday,4,"182,741",0.006,0.012,"2,193",Night,0
10/3/2019,,,,2:00:00,6603,Thursday,4,"182,741",0.001,0.002,365,Night,0
10/3/2019,,,,3:00:00,6604,Thursday,4,"182,741",0.001,0.002,365,Night,0
10/3/2019,,,,4:00:00,6605,Thursday,4,"182,741",0.001,0.002,365,Night,0
10/3/2019,,,,5:00:00,6606,Thursday,4,"182,741",0.002,0.004,731,Night,0
10/3/2019,,,,6:00:00,6607,Thursday,4,"182,741",0.007,0.014,"2,558",Night,0
10/3/2019,,,,7:00:00,6608,Thursday,4,"182,741",0.025,0.05,"9,137",Day,1
10/3/2019,,,,8:00:00,6609,Thursday,4,"182,741",0.039,0.078,"14,254",Day,1
10/3/2019,,,,9:00:00,6610,Thursday,4,"182,741",0.029,0.058,"10,599",Day,1
10/3/2019,,,,10:00:00,6611,Thursday,4,"182,741",0.025,0.05,"9,137",Day,1
10/3/2019,,,,11:00:00,6612,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
10/3/2019,,,,12:00:00,6613,Thursday,4,"182,741",0.032,0.064,"11,695",Day,1
10/3/2019,,,,13:00:00,6614,Thursday,4,"182,741",0.037,0.074,"13,523",Day,1
10/3/2019,,,,14:00:00,6615,Thursday,4,"182,741",0.030,0.06,"10,964",Day,1
10/3/2019,,,,15:00:00,6616,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
10/3/2019,,,,16:00:00,6617,Thursday,4,"182,741",0.031,0.062,"11,330",Day,1
10/3/2019,,,,17:00:00,6618,Thursday,4,"182,741",0.036,0.072,"13,157",Day,1
10/3/2019,,,,18:00:00,6619,Thursday,4,"182,741",0.041,0.082,"14,985",Day,1
10/3/2019,,,,19:00:00,6620,Thursday,4,"182,741",0.040,0.08,"14,619",Day,1
10/3/2019,,,,20:00:00,6621,Thursday,4,"182,741",0.028,0.056,"10,233",Night,0
10/3/2019,,,,21:00:00,6622,Thursday,4,"182,741",0.017,0.034,"6,213",Night,0
10/3/2019,,,,22:00:00,6623,Thursday,4,"182,741",0.012,0.024,"4,386",Night,0
10/3/2019,,,,23:00:00,6624,Thursday,4,"182,741",0.011,0.022,"4,020",Night,0
10/4/2019,07:12 ? (96°),18:37 ? (264°),11:25:34,0:00:00,6625,Friday,5,"188,364",0.011,0.022,"4,144",Night,0
10/4/2019,,,,1:00:00,6626,Friday,5,"188,364",0.006,0.012,"2,260",Night,0
10/4/2019,,,,2:00:00,6627,Friday,5,"188,364",0.002,0.004,753,Night,0
10/4/2019,,,,3:00:00,6628,Friday,5,"188,364",0.001,0.002,377,Night,0
10/4/2019,,,,4:00:00,6629,Friday,5,"188,364",0.001,0.002,377,Night,0
10/4/2019,,,,5:00:00,6630,Friday,5,"188,364",0.002,0.004,753,Night,0
10/4/2019,,,,6:00:00,6631,Friday,5,"188,364",0.007,0.014,"2,637",Night,0
10/4/2019,,,,7:00:00,6632,Friday,5,"188,364",0.023,0.046,"8,665",Day,1
10/4/2019,,,,8:00:00,6633,Friday,5,"188,364",0.037,0.074,"13,939",Day,1
10/4/2019,,,,9:00:00,6634,Friday,5,"188,364",0.028,0.056,"10,548",Day,1
10/4/2019,,,,10:00:00,6635,Friday,5,"188,364",0.024,0.048,"9,041",Day,1
10/4/2019,,,,11:00:00,6636,Friday,5,"188,364",0.025,0.05,"9,418",Day,1
10/4/2019,,,,12:00:00,6637,Friday,5,"188,364",0.032,0.064,"12,055",Day,1
10/4/2019,,,,13:00:00,6638,Friday,5,"188,364",0.035,0.07,"13,185",Day,1
10/4/2019,,,,14:00:00,6639,Friday,5,"188,364",0.031,0.062,"11,679",Day,1
10/4/2019,,,,15:00:00,6640,Friday,5,"188,364",0.027,0.054,"10,172",Day,1
10/4/2019,,,,16:00:00,6641,Friday,5,"188,364",0.031,0.062,"11,679",Day,1
10/4/2019,,,,17:00:00,6642,Friday,5,"188,364",0.037,0.074,"13,939",Day,1
10/4/2019,,,,18:00:00,6643,Friday,5,"188,364",0.040,0.08,"15,069",Day,1
10/4/2019,,,,19:00:00,6644,Friday,5,"188,364",0.039,0.078,"14,692",Day,1
10/4/2019,,,,20:00:00,6645,Friday,5,"188,364",0.029,0.058,"10,925",Night,0
10/4/2019,,,,21:00:00,6646,Friday,5,"188,364",0.018,0.036,"6,781",Night,0
10/4/2019,,,,22:00:00,6647,Friday,5,"188,364",0.014,0.028,"5,274",Night,0
10/4/2019,,,,23:00:00,6648,Friday,5,"188,364",0.012,0.024,"4,521",Night,0
10/5/2019,07:13 ? (97°),18:35 ? (263°),11:21:32,0:00:00,6649,Saturday,6,"160,108",0.008,0.016,"2,562",Night,0
10/5/2019,,,,1:00:00,6650,Saturday,6,"160,108",0.003,0.006,961,Night,0
10/5/2019,,,,2:00:00,6651,Saturday,6,"160,108",0.004,0.008,"1,281",Night,0
10/5/2019,,,,3:00:00,6652,Saturday,6,"160,108",0.003,0.006,961,Night,0
10/5/2019,,,,4:00:00,6653,Saturday,6,"160,108",0.002,0.004,640,Night,0
10/5/2019,,,,5:00:00,6654,Saturday,6,"160,108",0.002,0.004,640,Night,0
10/5/2019,,,,6:00:00,6655,Saturday,6,"160,108",0.005,0.01,"1,601",Night,0
10/5/2019,,,,7:00:00,6656,Saturday,6,"160,108",0.013,0.026,"4,163",Day,1
10/5/2019,,,,8:00:00,6657,Saturday,6,"160,108",0.022,0.044,"7,045",Day,1
10/5/2019,,,,9:00:00,6658,Saturday,6,"160,108",0.028,0.056,"8,966",Day,1
10/5/2019,,,,10:00:00,6659,Saturday,6,"160,108",0.033,0.066,"10,567",Day,1
10/5/2019,,,,11:00:00,6660,Saturday,6,"160,108",0.036,0.072,"11,528",Day,1
10/5/2019,,,,12:00:00,6661,Saturday,6,"160,108",0.039,0.078,"12,488",Day,1
10/5/2019,,,,13:00:00,6662,Saturday,6,"160,108",0.029,0.058,"9,286",Day,1
10/5/2019,,,,14:00:00,6663,Saturday,6,"160,108",0.024,0.048,"7,685",Day,1
10/5/2019,,,,15:00:00,6664,Saturday,6,"160,108",0.025,0.05,"8,005",Day,1
10/5/2019,,,,16:00:00,6665,Saturday,6,"160,108",0.029,0.058,"9,286",Day,1
10/5/2019,,,,17:00:00,6666,Saturday,6,"160,108",0.034,0.068,"10,887",Day,1
10/5/2019,,,,18:00:00,6667,Saturday,6,"160,108",0.038,0.076,"12,168",Day,1
10/5/2019,,,,19:00:00,6668,Saturday,6,"160,108",0.040,0.08,"12,809",Day,1
10/5/2019,,,,20:00:00,6669,Saturday,6,"160,108",0.030,0.06,"9,606",Night,0
10/5/2019,,,,21:00:00,6670,Saturday,6,"160,108",0.016,0.032,"5,123",Night,0
10/5/2019,,,,22:00:00,6671,Saturday,6,"160,108",0.015,0.03,"4,803",Night,0
10/5/2019,,,,23:00:00,6672,Saturday,6,"160,108",0.016,0.032,"5,123",Night,0
10/6/2019,07:15 ? (97°),18:32 ? (263°),11:17:29,0:00:00,6673,Sunday,7,"134,960",0.000,0,0,Night,0
10/6/2019,,,,1:00:00,6674,Sunday,7,"134,960",0.000,0,0,Night,0
10/6/2019,,,,2:00:00,6675,Sunday,7,"134,960",0.007,0.014,"1,889",Night,0
10/6/2019,,,,3:00:00,6676,Sunday,7,"134,960",0.005,0.01,"1,350",Night,0
10/6/2019,,,,4:00:00,6677,Sunday,7,"134,960",0.004,0.008,"1,080",Night,0
10/6/2019,,,,5:00:00,6678,Sunday,7,"134,960",0.002,0.004,540,Night,0
10/6/2019,,,,6:00:00,6679,Sunday,7,"134,960",0.003,0.006,810,Night,0
10/6/2019,,,,7:00:00,6680,Sunday,7,"134,960",0.008,0.016,"2,159",Day,1
10/6/2019,,,,8:00:00,6681,Sunday,7,"134,960",0.015,0.03,"4,049",Day,1
10/6/2019,,,,9:00:00,6682,Sunday,7,"134,960",0.027,0.054,"7,288",Day,1
10/6/2019,,,,10:00:00,6683,Sunday,7,"134,960",0.034,0.068,"9,177",Day,1
10/6/2019,,,,11:00:00,6684,Sunday,7,"134,960",0.038,0.076,"10,257",Day,1
10/6/2019,,,,12:00:00,6685,Sunday,7,"134,960",0.042,0.084,"11,337",Day,1
10/6/2019,,,,13:00:00,6686,Sunday,7,"134,960",0.021,0.042,"5,668",Day,1
10/6/2019,,,,14:00:00,6687,Sunday,7,"134,960",0.021,0.042,"5,668",Day,1
10/6/2019,,,,15:00:00,6688,Sunday,7,"134,960",0.026,0.052,"7,018",Day,1
10/6/2019,,,,16:00:00,6689,Sunday,7,"134,960",0.031,0.062,"8,368",Day,1
10/6/2019,,,,17:00:00,6690,Sunday,7,"134,960",0.040,0.08,"10,797",Day,1
10/6/2019,,,,18:00:00,6691,Sunday,7,"134,960",0.042,0.084,"11,337",Day,1
10/6/2019,,,,19:00:00,6692,Sunday,7,"134,960",0.045,0.09,"12,146",Day,1
10/6/2019,,,,20:00:00,6693,Sunday,7,"134,960",0.033,0.066,"8,907",Night,0
10/6/2019,,,,21:00:00,6694,Sunday,7,"134,960",0.024,0.048,"6,478",Night,0
10/6/2019,,,,22:00:00,6695,Sunday,7,"134,960",0.020,0.04,"5,398",Night,0
10/6/2019,,,,23:00:00,6696,Sunday,7,"134,960",0.016,0.032,"4,319",Night,0
10/7/2019,07:17 ? (98°),18:30 ? (262°),11:13:27,0:00:00,6697,Monday,1,"220,880",0.013,0.026,"5,743",Night,0
10/7/2019,,,,1:00:00,6698,Monday,1,"220,880",0.006,0.012,"2,651",Night,0
10/7/2019,,,,2:00:00,6699,Monday,1,"220,880",0.001,0.002,442,Night,0
10/7/2019,,,,3:00:00,6700,Monday,1,"220,880",0.001,0.002,442,Night,0
10/7/2019,,,,4:00:00,6701,Monday,1,"220,880",0.001,0.002,442,Night,0
10/7/2019,,,,5:00:00,6702,Monday,1,"220,880",0.002,0.004,884,Night,0
10/7/2019,,,,6:00:00,6703,Monday,1,"220,880",0.007,0.014,"3,092",Night,0
10/7/2019,,,,7:00:00,6704,Monday,1,"220,880",0.024,0.048,"10,602",Day,1
10/7/2019,,,,8:00:00,6705,Monday,1,"220,880",0.038,0.076,"16,787",Day,1
10/7/2019,,,,9:00:00,6706,Monday,1,"220,880",0.027,0.054,"11,928",Day,1
10/7/2019,,,,10:00:00,6707,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
10/7/2019,,,,11:00:00,6708,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
10/7/2019,,,,12:00:00,6709,Monday,1,"220,880",0.031,0.062,"13,695",Day,1
10/7/2019,,,,13:00:00,6710,Monday,1,"220,880",0.037,0.074,"16,345",Day,1
10/7/2019,,,,14:00:00,6711,Monday,1,"220,880",0.031,0.062,"13,695",Day,1
10/7/2019,,,,15:00:00,6712,Monday,1,"220,880",0.026,0.052,"11,486",Day,1
10/7/2019,,,,16:00:00,6713,Monday,1,"220,880",0.032,0.064,"14,136",Day,1
10/7/2019,,,,17:00:00,6714,Monday,1,"220,880",0.036,0.072,"15,903",Day,1
10/7/2019,,,,18:00:00,6715,Monday,1,"220,880",0.042,0.084,"18,554",Day,1
10/7/2019,,,,19:00:00,6716,Monday,1,"220,880",0.040,0.08,"17,670",Day,1
10/7/2019,,,,20:00:00,6717,Monday,1,"220,880",0.027,0.054,"11,928",Night,0
10/7/2019,,,,21:00:00,6718,Monday,1,"220,880",0.017,0.034,"7,510",Night,0
10/7/2019,,,,22:00:00,6719,Monday,1,"220,880",0.011,0.022,"4,859",Night,0
10/7/2019,,,,23:00:00,6720,Monday,1,"220,880",0.010,0.02,"4,418",Night,0
10/8/2019,07:18 ? (98°),18:28 ? (261°),11:09:25,0:00:00,6721,Tuesday,2,"222,652",0.007,0.014,"3,117",Night,0
10/8/2019,,,,1:00:00,6722,Tuesday,2,"222,652",0.003,0.006,"1,336",Night,0
10/8/2019,,,,2:00:00,6723,Tuesday,2,"222,652",0.001,0.002,445,Night,0
10/8/2019,,,,3:00:00,6724,Tuesday,2,"222,652",0.001,0.002,445,Night,0
10/8/2019,,,,4:00:00,6725,Tuesday,2,"222,652",0.001,0.002,445,Night,0
10/8/2019,,,,5:00:00,6726,Tuesday,2,"222,652",0.002,0.004,891,Night,0
10/8/2019,,,,6:00:00,6727,Tuesday,2,"222,652",0.007,0.014,"3,117",Night,0
10/8/2019,,,,7:00:00,6728,Tuesday,2,"222,652",0.024,0.048,"10,687",Day,1
10/8/2019,,,,8:00:00,6729,Tuesday,2,"222,652",0.039,0.078,"17,367",Day,1
10/8/2019,,,,9:00:00,6730,Tuesday,2,"222,652",0.028,0.056,"12,469",Day,1
10/8/2019,,,,10:00:00,6731,Tuesday,2,"222,652",0.025,0.05,"11,133",Day,1
10/8/2019,,,,11:00:00,6732,Tuesday,2,"222,652",0.025,0.05,"11,133",Day,1
10/8/2019,,,,12:00:00,6733,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
10/8/2019,,,,13:00:00,6734,Tuesday,2,"222,652",0.037,0.074,"16,476",Day,1
10/8/2019,,,,14:00:00,6735,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
10/8/2019,,,,15:00:00,6736,Tuesday,2,"222,652",0.026,0.052,"11,578",Day,1
10/8/2019,,,,16:00:00,6737,Tuesday,2,"222,652",0.031,0.062,"13,804",Day,1
10/8/2019,,,,17:00:00,6738,Tuesday,2,"222,652",0.037,0.074,"16,476",Day,1
10/8/2019,,,,18:00:00,6739,Tuesday,2,"222,652",0.043,0.086,"19,148",Day,1
10/8/2019,,,,19:00:00,6740,Tuesday,2,"222,652",0.041,0.082,"18,257",Night,0
10/8/2019,,,,20:00:00,6741,Tuesday,2,"222,652",0.028,0.056,"12,469",Night,0
10/8/2019,,,,21:00:00,6742,Tuesday,2,"222,652",0.016,0.032,"7,125",Night,0
10/8/2019,,,,22:00:00,6743,Tuesday,2,"222,652",0.011,0.022,"4,898",Night,0
10/8/2019,,,,23:00:00,6744,Tuesday,2,"222,652",0.010,0.02,"4,453",Night,0
10/9/2019,07:20 ? (99°),18:26 ? (261°),11:05:23,0:00:00,6745,Wednesday,3,"180,019",0.008,0.016,"2,880",Night,0
10/9/2019,,,,1:00:00,6746,Wednesday,3,"180,019",0.004,0.008,"1,440",Night,0
10/9/2019,,,,2:00:00,6747,Wednesday,3,"180,019",0.001,0.002,360,Night,0
10/9/2019,,,,3:00:00,6748,Wednesday,3,"180,019",0.001,0.002,360,Night,0
10/9/2019,,,,4:00:00,6749,Wednesday,3,"180,019",0.001,0.002,360,Night,0
10/9/2019,,,,5:00:00,6750,Wednesday,3,"180,019",0.002,0.004,720,Night,0
10/9/2019,,,,6:00:00,6751,Wednesday,3,"180,019",0.007,0.014,"2,520",Night,0
10/9/2019,,,,7:00:00,6752,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
10/9/2019,,,,8:00:00,6753,Wednesday,3,"180,019",0.038,0.076,"13,681",Day,1
10/9/2019,,,,9:00:00,6754,Wednesday,3,"180,019",0.028,0.056,"10,081",Day,1
10/9/2019,,,,10:00:00,6755,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
10/9/2019,,,,11:00:00,6756,Wednesday,3,"180,019",0.025,0.05,"9,001",Day,1
10/9/2019,,,,12:00:00,6757,Wednesday,3,"180,019",0.032,0.064,"11,521",Day,1
10/9/2019,,,,13:00:00,6758,Wednesday,3,"180,019",0.037,0.074,"13,321",Day,1
10/9/2019,,,,14:00:00,6759,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
10/9/2019,,,,15:00:00,6760,Wednesday,3,"180,019",0.026,0.052,"9,361",Day,1
10/9/2019,,,,16:00:00,6761,Wednesday,3,"180,019",0.031,0.062,"11,161",Day,1
10/9/2019,,,,17:00:00,6762,Wednesday,3,"180,019",0.036,0.072,"12,961",Day,1
10/9/2019,,,,18:00:00,6763,Wednesday,3,"180,019",0.042,0.084,"15,122",Day,1
10/9/2019,,,,19:00:00,6764,Wednesday,3,"180,019",0.041,0.082,"14,762",Night,0
10/9/2019,,,,20:00:00,6765,Wednesday,3,"180,019",0.028,0.056,"10,081",Night,0
10/9/2019,,,,21:00:00,6766,Wednesday,3,"180,019",0.018,0.036,"6,481",Night,0
10/9/2019,,,,22:00:00,6767,Wednesday,3,"180,019",0.012,0.024,"4,320",Night,0
10/9/2019,,,,23:00:00,6768,Wednesday,3,"180,019",0.010,0.02,"3,600",Night,0
10/10/2019,07:22 ? (100°),18:23 ? (260°),11:01:22,0:00:00,6769,Thursday,4,"182,741",0.010,0.02,"3,655",Night,0
10/10/2019,,,,1:00:00,6770,Thursday,4,"182,741",0.006,0.012,"2,193",Night,0
10/10/2019,,,,2:00:00,6771,Thursday,4,"182,741",0.001,0.002,365,Night,0
10/10/2019,,,,3:00:00,6772,Thursday,4,"182,741",0.001,0.002,365,Night,0
10/10/2019,,,,4:00:00,6773,Thursday,4,"182,741",0.001,0.002,365,Night,0
10/10/2019,,,,5:00:00,6774,Thursday,4,"182,741",0.002,0.004,731,Night,0
10/10/2019,,,,6:00:00,6775,Thursday,4,"182,741",0.007,0.014,"2,558",Night,0
10/10/2019,,,,7:00:00,6776,Thursday,4,"182,741",0.025,0.05,"9,137",Day,1
10/10/2019,,,,8:00:00,6777,Thursday,4,"182,741",0.039,0.078,"14,254",Day,1
10/10/2019,,,,9:00:00,6778,Thursday,4,"182,741",0.029,0.058,"10,599",Day,1
10/10/2019,,,,10:00:00,6779,Thursday,4,"182,741",0.025,0.05,"9,137",Day,1
10/10/2019,,,,11:00:00,6780,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
10/10/2019,,,,12:00:00,6781,Thursday,4,"182,741",0.032,0.064,"11,695",Day,1
10/10/2019,,,,13:00:00,6782,Thursday,4,"182,741",0.037,0.074,"13,523",Day,1
10/10/2019,,,,14:00:00,6783,Thursday,4,"182,741",0.030,0.06,"10,964",Day,1
10/10/2019,,,,15:00:00,6784,Thursday,4,"182,741",0.026,0.052,"9,503",Day,1
10/10/2019,,,,16:00:00,6785,Thursday,4,"182,741",0.031,0.062,"11,330",Day,1
10/10/2019,,,,17:00:00,6786,Thursday,4,"182,741",0.036,0.072,"13,157",Day,1
10/10/2019,,,,18:00:00,6787,Thursday,4,"182,741",0.041,0.082,"14,985",Day,1
10/10/2019,,,,19:00:00,6788,Thursday,4,"182,741",0.040,0.08,"14,619",Night,0
10/10/2019,,,,20:00:00,6789,Thursday,4,"182,741",0.028,0.056,"10,233",Night,0
10/10/2019,,,,21:00:00,6790,Thursday,4,"182,741",0.017,0.034,"6,213",Night,0
10/10/2019,,,,22:00:00,6791,Thursday,4,"182,741",0.012,0.024,"4,386",Night,0
